461	br-a13	65	103	10490	The Yankee triumph made Ralph_Houk only the third man to lead a team to both a pennant and a World_Series victory in his first year as a manager . 
462	br-a13	65	104	10519	Only Bucky_Harris , the `` boy manager '' of Washington in 1924 , and Eddie_Dyer of the St._Louis Cardinals in 1946 had accomplished the feat . 
463	br-a14	1	1	10545	Nick_Skorich , the line_coach for the football champion Philadelphia_Eagles , was elevated today to head coach . 
464	br-a14	2	2	10562	Skorich received a three year contract at a salary believed to be between $ 20000 and $ 25000 a year . 
465	br-a14	2	3	10583	He succeeds Buck_Shaw , who retired at the end of last season . 
466	br-a14	3	4	10596	The appointment was announced at a news_conference at which Skorich said he would retain two members of Shaw 's staff - Jerry_Williams and Charlie_Gauer . 
467	br-a14	4	5	10621	Williams is a defensive coach . 
468	br-a14	4	6	10627	Gauer works with the ends . 
469	br-a14	5	7	10633	The selection had been expected . 
470	br-a14	5	8	10639	Skorich was considered the logical choice after the club gave Norm_Van_Brocklin permission to seek the head coaching_job with the Minnesota_Vikings , the newest National_Football_League entry . 
471	br-a14	6	9	10665	Van_Brocklin , the quarterback who led the Eagles to the title , was signed by the Vikings last Wednesday . 
472	br-a14	6	10	10685	Philadelphia permitted him to seek a better connection after he had refused to reconsider his decision to end his career as a player . 
473	br-a14	7	11	10709	With Skorich at the helm , the Eagles are expected to put more emphasis on running , rather than passing . 
474	br-a14	7	12	10730	In the past the club depended largely on Van_Brocklin 's aerials . 
475	br-a14	8	13	10742	Skorich , however , is a strong advocate of a balanced attack - split between running and passing . 
476	br-a14	9	14	10761	Skorich , who is 39 years old , played football at Cincinnati_University and_then had a three year professional career as a lineman under Jock_Sutherland with the Pittsburgh_Steelers . 
477	br-a14	10	15	10789	An injury forced Skorich to quit after the 1948 season . 
478	br-a14	10	16	10800	He began his coaching career at Pittsburgh_Central_Catholic_High_School in 1949 . 
479	br-a14	10	17	10810	He remained there for four years before moving to Rensselaer_Polytechnic_Institute in Troy , N._Y. . 
480	br-a14	10	18	10825	He was there one season before rejoining the Steelers as an assistant coach . 
481	br-a14	11	19	10839	Four years later he resigned to take a similar job with the Green_Bay_Packers . 
482	br-a14	11	20	10853	The Eagles signed him for Shaw 's staff in 1959 . 
483	br-a14	12	21	10864	Skorich began his new job auspiciously today . 
484	br-a14	12	22	10872	At a ceremony in the reception_room of Mayor_Richardson_Dilworth , the Eagles were honored for winning the championship . 
485	br-a14	13	23	10890	Shaw and Skorich headed a group of players , coaches and team officials who received an engrossed copy of an official city citation and a pair of silver cufflinks shaped like a football . 
486	br-a14	14	24	10924	With the announcement of a `` special achievement award '' to William_A._Bill_Shea , the awards list was completed yesterday for Sunday night 's thirty-eighth annual dinner and show of the New_York Chapter , Baseball_Writers_Association_of_America , at the Waldorf-Astoria_Hotel . 
487	br-a14	15	25	10963	Shea , the chairman of Mayor_Wagner_'s_Baseball_Committee , will be joined on the dais by Warren_Spahn , the southpaw pitching ace of the Milwaukee_Braves ; Frank_Graham , the Journal-American sports columnist ; Bill_Mazeroski , the World_Series hero of the Pittsburgh_Pirates , and Casey_Stengel , the former manager of the Yankees . 
488	br-a14	16	26	11013	Stengel will receive the Ben_Epstein_Good_Guy_Award . 
489	br-a14	16	27	11019	Mazeroski , whose homer beat the Yankees in the final series game , will receive the Babe_Ruth_Award as the outstanding player in the 1960 world_series . 
490	br-a14	17	28	11045	Graham will be recognized for his meritorious service to baseball and will get the William_J._Slocum_Memorial_Award . 
491	br-a14	17	29	11061	To Spahn will go the Sid_Mercer_Memorial_Award as the chapter 's player of the year . 
492	br-a14	18	30	11076	A crowd of 1400 is expected for the ceremonies , which will be followed by the show in which the writers will lampoon baseball personalities in skit , dance and song . 
493	br-a14	19	31	11108	The 53 - year old Shea , a prominent corporation lawyer with a sports background , is generally recognized as the man most responsible_for the imminent return of a National_League club to New_York . 
494	br-a14	19	32	11142	Named by Mayor_Wagner three years ago to head a committee that included James_A._Farley , Bernard_Gimbel and Clint_Blume , Shea worked relentlessly . 
495	br-a14	20	33	11164	His goal was to obtain a National_League team for this city . 
496	br-a14	20	34	11176	The departure of the Giants and the Dodgers to California left New_York with only the Yankees . 
497	br-a14	21	35	11193	Despite countless barriers and disappointments , Shea moved forward . 
498	br-a14	21	36	11203	When he was unable to bring_about immediate expansion , he sought to convince another National_League club to move here . 
499	br-a14	22	37	11223	When that failed , he enlisted Branch_Rickey 's aid in the formation of a third major_league , the Continental , with New_York as the key franchise . 
500	br-a14	22	38	11250	The Continental_League never got_off_the_ground , but after two years it forced the existing majors to expand . 
501	br-a14	23	39	11267	The New_York franchise is headed by Mrs._Charles_Shipman_Payson . 
502	br-a14	23	40	11275	A big-league municipal stadium at Flushing_Meadow_Park is in_the_works , and once the lease is signed the local club will be formally recognized by Commissioner_Ford_C._Frick . 
503	br-a14	23	41	11300	Shea 's efforts figure prominently in the new stadium . 
504	br-a14	24	42	11310	Shea and his wife , Nori , make their home at Sands_Point , L._I. . 
505	br-a14	24	43	11325	Bill_Jr. , 20 ; Kathy , 15 , and Patricia , 9 , round_out the Shea family . 
506	br-a14	25	44	11343	Shea was_born in Manhattan . 
507	br-a14	25	45	11348	He attended New_York_University before switching to Georgetown_University in Washington . 
508	br-a14	25	46	11358	He played basketball there while working toward a law_degree . 
509	br-a14	26	47	11368	Later , Shea owned and operated the Long_Island Indians , a minor_league professional football_team . 
510	br-a14	26	48	11383	He was the lawyer for Ted_Collins ' old Boston_Yankees in the National_Football_League . 
511	br-a14	27	49	11396	All was quiet in the office of the Yankees and the local National_Leaguers yesterday . 
512	br-a14	27	50	11411	On Friday , Roger_Maris , the Yankee outfielder and winner of the American_League 's most-valuable-player award , will meet with Roy_Hamey , the general_manager . 
513	br-a14	27	51	11436	Maris is in_line for a big raise . 
514	br-a14	28	52	11444	Arnold_Palmer and Sam_Snead will be among those honored at the national awards dinner of the Metropolitan_Golf_Writers_Association tonight . 
515	br-a14	28	53	11462	The dinner will be held at the Hotel_Pierre . 
516	br-a14	29	54	11471	Palmer , golf 's leading money winner in 1960 , and Snead will be saluted as the winning team in the Canada_Cup matches last June in Dublin . 
517	br-a14	29	55	11499	Deane_Beman , the National_Amateur champion , and all the metropolitan district champions , including Bob_Gardner , the amateur title-holder , also will receive awards . 
518	br-a14	30	56	11524	The writers ' Gold_Tee_Award will go to John_McAuliffe of Plainfield , N._J. , and Palm_Beach , Fla. , for his sponsorship of charity tournaments . 
519	br-a14	30	57	11549	Horton_Smith of Detroit , a former president of the Professional_Golfers_Association , will receive the Ben_Hogan_Trophy for his comeback following a recent illness . 
520	br-a14	31	58	11572	The principal speaker will be Senator_Stuart_Symington , Democrat of Missouri . 
521	br-a14	32	59	11583	Arnold_Palmer has been a blazing figure in golf over the past twelve months . 
522	br-a14	32	60	11597	He won the Masters , the United_States_Open and a record $ 80738 in prize_money . 
523	br-a14	32	61	11612	He was heralded as `` Sportsman of the Year '' by Sports_Illustrated , and last night was acclaimed in Rochester as the `` Professional_Athlete_of_the_Year '' , a distinction that earned for him the $ 10000 diamond - studded Hickok_Belt . 
524	br-a14	33	62	11652	But he also achieved something that endeared him to every duffer who ever flubbed a shot . 
525	br-a14	33	63	11669	A_couple_of weeks ago , he scored a monstrous 12 on a par 5 hole . 
526	br-a14	33	64	11684	It made him human . 
527	br-a14	33	65	11689	And it also stayed the hands of thousands of brooding incompetents who were meditating the abandonment of a sport whose frustrations were driving them to despair . 
528	br-a14	33	66	11716	If such a paragon of perfection as Palmer could commit such a scoring sacrilege , there was hope left for all . 
529	br-a14	34	67	11738	It was neither a spirit of self-sacrifice nor a yen to encourage the downtrodden that motivated Arnold . 
530	br-a14	34	68	11756	He merely became victimized by a form of athletics that respects no one and aggravates all . 
531	br-a14	34	69	11773	The world 's best golfer , shooting below par , came to the last hole of the opening round of the Los_Angeles_open with every intention of delivering a final crusher . 
532	br-a14	34	70	11804	He boomed a 280 - yard drive . 
533	br-a14	34	71	11812	Then the pixies and the zombies took_over while the banshees wailed in the distance . 
534	br-a14	35	72	11827	On the narrow fairway of a 508 - yard hole , Arnold whipped into his second shot . 
535	br-a14	35	73	11845	The ball went off in a majestic arc , an out-of-bounds slice . 
536	br-a14	35	74	11858	He tried again and once_more sliced out_of_bounds . 
537	br-a14	35	75	11866	He hooked the next two out_of_bounds on the opposite side . 
538	br-a14	36	76	11877	`` It is possible that I over corrected '' , he said ruefully . 
539	br-a14	36	77	11891	Each of the four wayward shots cost him two strokes . 
540	br-a14	36	78	11902	So he wound_up with a dozen . 
541	br-a14	37	79	11909	`` It was a nice round figure , that 12 '' , he said as he headed for the clubhouse , not too_much perturbed . 
542	br-a14	38	80	11934	From the standpoint of the army of duffers , however , this was easily the most heartening exhibition they had had since Ben_Hogan fell upon evil ways during his heyday and scored an 11 in the Texas_open . 
543	br-a14	38	81	11972	The idol of the hackers , of_course , is Ray_Ainsley , who achieved a 19 in the United_States_Open . 
544	br-a14	38	82	11991	Their secondary hero is another pro , Willie_Chisholm , who drank his lunch during another Open and tried to blast his way out of a rock strewn gully . 
545	br-a14	38	83	12020	Willie 's partner was Long_Jim_Barnes , who tried to keep count . 
546	br-a14	39	84	12032	`` How many is that , Jim '' ? asked Willie at one stage of his excavation project . 
547	br-a14	40	85	12051	`` Thirteen '' , said Long_Jim . 
548	br-a14	41	86	12058	`` Nae , man '' , said Willie , `` ye must be countin ' the echoes '' . 
549	br-a14	41	87	12077	He had a 16 . 
550	br-a14	42	88	12082	Palmer 's dozen were honestly earned . 
551	br-a14	42	89	12089	Nor were there any rules to save him . 
552	br-a14	42	90	12098	If there had been , he would have found a loophole , because Arnold is one golfer who knows the code as thoroughly as the man who wrote the book . 
553	br-a14	42	91	12129	This knowledge has come_in_handy , too . 
554	br-a14	43	92	12136	His first shot in the Open last year landed in a brook that flowed along the right side of the fairway . 
555	br-a14	43	93	12158	The ball floated downstream . 
556	br-a14	43	94	12163	A spectator picked_up the ball and handed it to a small boy , who dropped this suddenly hot_potato in a very playable lie . 
557	br-a14	44	95	12187	Arnold sent_for Joe_Dey , the executive_secretary of the golf association . 
558	br-a14	44	96	12198	Joe naturally ruled that a ball be dropped from alongside the spot where it had originally entered the stream . 
559	br-a14	45	97	12218	`` I knew it all_along '' , confessed Arnold with a grin , `` but I just happened to think how much nicer it would be to drop one way up there '' . 
560	br-a14	46	98	12252	For a serious young_man who plays golf with a serious intensity , Palmer has such an inherent sense_of_humor that it relieves the strain and keeps his nerves from jangling like banjo strings . 
561	br-a14	46	99	12285	Yet he remains the fiercest of competitors . 
562	br-a14	46	100	12293	He 'll even bull head-on into the rules when he is sure he 's right . 
563	br-a14	46	101	12309	That 's how he first won the Masters in 1958 . 
564	br-a14	47	102	12320	It happened on the twelfth hole , a 155 - yarder . 
565	br-a14	47	103	12332	Arnold 's iron shot from the tee burrowed into the bunker guarding the green , an embankment that had become soft and spongy from the rains , thereby bringing local rules into force . 
566	br-a14	48	104	12366	`` I can remove the ball , can't I '' ? asked Palmer of an official . 
567	br-a14	49	105	12383	`` No '' , said the official . 
568	br-a14	49	106	12391	`` You must play it where it lies '' . 
569	br-a14	50	107	12401	`` You 're wrong '' , said Arnold , a man who knows the rules . 
570	br-a14	50	108	12417	`` I 'll do as you say , but I 'll also play a provisional ball and get a ruling '' . 
571	br-a14	51	109	12439	He scored a 4 for the embedded ball , a 3 with the provisional one . 
572	br-a14	51	110	12455	The golfing fathers ruled_in his favor . 
573	br-a14	51	111	12462	So he picked_up a stroke with the provisional ball and won the tournament by the margin of that stroke . 
574	br-a14	52	112	12482	Until a_few weeks ago , however , Arnold_Palmer was some god-like creature who had nothing in_common with the duffers . 
575	br-a14	52	113	12502	But after that 12 at Los_Angeles he became one_of_the_boys , a bigger hero than he ever had been before . 
576	br-a14	53	114	12522	A formula to supply players for the new Minneapolis_Vikings and the problem of increasing the 1961 schedule to fourteen games will be discussed by National_Football_League owners at a meeting at the Hotel_Warwick today . 
577	br-a14	54	115	12556	Other items on the agenda during the meetings , which are expected to continue through Saturday , concern television , rules changes , professional football 's hall_of_fame , players ' benefits and constitutional amendments . 
578	br-a14	55	116	12591	The owners would_like each club in the fourteen team league to play a home and home series with teams in its division , plus two games against teams in the other division . 
579	br-a14	55	117	12624	However , this would require a lengthening of the season from thirteen to fourteen weeks . 
580	br-a14	56	118	12640	Pete_Rozelle , the league commissioner , pointed_out : 
581	br-a14	57	119	12648	`` We 'll have the problem of baseball at one end and weather at the other '' . 
582	br-a14	58	120	12666	Nine of the league 's teams play in baseball parks and therefore face an early season conflict in dates . 
583	br-a15	1	1	12686	If the Cardinals heed Manager_Gene_Mauch of the Phillies , they won't be misled by the Pirates ' slower start this season . 
584	br-a15	2	2	12708	`` Pittsburgh definitely is the team to beat '' , Mauch said here the other day . 
585	br-a15	2	3	12725	`` The Pirates showed they could outclass the field last year . 
586	br-a15	2	4	12737	They have the same men , no age problem , no injuries and they also have Vinegar_Bend_Mizell for the full season , along with Bobby_Shantz '' . 
587	br-a15	3	5	12764	Tonight at 8 o'clock the Cardinals , who gave the Pirates as much trouble as anyone did in 1960 , breaking_even with them , will get their first 1961 shot at baseball 's world champions . 
588	br-a15	3	6	12800	The Pirates have a 9 - 6 record this year and the Redbirds are 7 - 9 . 
589	br-a15	4	7	12818	Solly_Hemus announced a switch in his starting_pitcher , from Bob_Gibson to Ernie_Broglio , for several reasons : 
590	br-a15	4	8	12835	1 . 
591	br-a15	4	9	12837	Broglio 's 4 - 0 won-lost_record and 1.24 earned-run mark against Pittsburgh a year ago ; 2 . 
592	br-a15	4	10	12855	The desire to give Broglio as many starts as possible ; 3 . 
593	br-a15	4	11	12868	The Redbirds ' disheartening 11 - 7 collapse against the Phillies Sunday . 
594	br-a15	5	12	12881	Manager_Hemus , eager to end a pitching slump that has brought four losses in the five games on the current home stand , moved Gibson to the Wednesday night starting assignment . 
595	br-a15	5	13	12913	After Thursday 's open date , Solly plans to open with Larry_Jackson against the Cubs here Friday night . 
596	br-a15	6	14	12932	Harvey_Haddix , set_back by the flu this season , will start against his former Cardinal mates , who might be playing without captain Kenny_Boyer in tonight 's game at Busch_Stadium . 
597	br-a15	6	15	12963	Boyer is suffering from a stiff neck . 
598	br-a15	7	16	12971	Haddix has a 13 - 8 record against the Redbirds , despite only a 1 - 3 mark in 1960 . 
599	br-a15	8	17	12992	Pirate_Manager_Danny_Murtaugh said he had n't decided between Mizell and Vern_Law for Wednesday 's game . 
600	br-a15	8	18	13007	Mizell has won both of his starts . 
601	br-a15	9	19	13015	After a lengthy workout yesterday , an open date , Hemus said that Bob_Nieman definitely would stay in the lineup . 
602	br-a15	9	20	13036	That means Stan_Musial probably will ride_the_bench on the seventh anniversary of his record five home_run day against the Giants . 
603	br-a15	10	21	13056	`` I have to stay with Nieman for_a_while '' , Hemus said . 
604	br-a15	10	22	13069	`` Bill_White ( sore ankles ) should be ready . 
605	br-a15	10	23	13079	With a lefthander going for Pittsburgh , I may use Don_Taussig in center '' . 
606	br-a15	11	24	13094	`` Lindy_McDaniel threw batting practice about 25 minutes , and he looked good '' , Hemus said . 
607	br-a15	11	25	13112	`` He should be getting_back in_the_groove before_long . 
608	br-a15	11	26	13120	Our pitching is much better than it has shown '' . 
609	br-a15	12	27	13131	The statistics hardly indicated that the Pirates needed extra batting practice , but Murtaugh also turned his men loose at Busch_Stadium yesterday . 
610	br-a15	13	28	13154	Until the Bucs ' bats quieted_down a_bit in Cincinnati over the weekend , the champions had eight men hitting over .300 . 
611	br-a15	13	29	13176	Despite the recession , Pittsburgh came into town with this imposing list of averages : Smoky_Burgess .455 , Gino_Cimoli .389 , Bill_Virdon .340 , Bob_Clemente and Dick_Groat , each .323 , Dick_Stuart .306 , Don_Hoak .280 and Bob_Skinner .267 . 
612	br-a15	14	30	13216	Bill_Mazeroski with .179 and Hal_Smith with .143 were the only Pirates dragging_their_feet . 
613	br-a15	15	31	13229	Perhaps the Pirate who will be the unhappiest over the news that Musial probably will sit_out most of the series is Bob_Friend , who was beaten by The_Man twice last season on dramatic home_runs . 
614	br-a15	15	32	13264	Friend is off to a great start with a 4 - 0 record but is n't likely to see action here this week . 
615	br-a15	16	33	13288	`` We 're getting Friend some runs for a change , and he has been pitching good '' , Murtaugh said . 
616	br-a15	16	34	13310	`` Virdon has been blasting the ball . 
617	br-a15	16	35	13318	No plunkers for him '' . 
618	br-a15	17	36	13324	The Pirates jumped_off to an 11 - 3 start by May 1 last year , when the Redbirds as_well_as the Dodgers held them even over the season . 
619	br-a15	17	37	13352	On last May 1 , the Cardinals stood at 7 - 6 , ending a two season fall-off on that milestone . 
620	br-a15	17	38	13374	In 1958 , the_Birds were 3 - 10 on May 1 . 
621	br-a15	17	39	13386	A year later they were 4 - 13 . 
622	br-a15	18	40	13395	Since 1949 , the St._Louis club has been below .500 on May 1 just four times . 
623	br-a15	18	41	13412	The '49 team was off to a so-so 5 - 5 beginning , then fell as low as 12 - 17 on May 23 before finishing with 96 victories . 
624	br-a15	19	42	13442	The '52 Cards were 6 - 7 on May 1 but ended with 88 triumphs , the club 's top since 1949 . 
625	br-a15	19	43	13465	Then last season the_Birds tumbled as low as 11 - 18 on May 19 before recovering to make a race of it and total 86 victories . 
626	br-a15	20	44	13492	Since 1949 , the only National_League club that got_off to a hot start and made a runaway of the race was the '55 Dodger team . 
627	br-a15	20	45	13518	Those Dodgers won their first 10 games and owned a 21 - 2 mark and a nine game lead by May 8 . 
628	br-a15	20	46	13541	The club that overcame the worst start in a comparable period to win the pennant was New_York 's '51 Giants , who dropped 11 of their first 13 . 
629	br-a15	21	47	13570	They honored the battling Billikens last night . 
630	br-a15	21	48	13578	Speakers at a Tipoff_Club dinner dealt lavish praise to a group of St._Louis_University players who , in the words of Coach_John_Benington , `` had more confidence in themselves than I did '' . 
631	br-a15	22	49	13611	The most_valuable_player award was split three ways , among Glen_Mankowski , Gordon_Hartweger and Tom_Kieffer . 
632	br-a15	22	50	13626	In_addition , a special award was given to Bob_(_Bevo_) Nordmann , the 6 - foot - 10 center who missed much of the season because of a knee injury . 
633	br-a15	23	51	13656	`` You often hear people talk_about team_spirit and that sort of thing '' , Benington said in a conversation after the ceremonies , `` but what this team had was a_little different . 
634	br-a15	23	52	13689	The boys had a tremendous respect for each other 's ability . 
635	br-a15	23	53	13701	They knew what they could do and it was often a_little more than I thought they could do . 
636	br-a15	24	54	13720	`` Several times I found the players pepping me up , where it usually is the coach who is supposed to deliver the fight talk . 
637	br-a15	24	55	13746	We 'd be losing at halftime to a good team and Hartweger would say , ' Do n't worry , Coach - we 'll get 'em all_right '' ' . 
638	br-a15	25	56	13776	The trio who shared the most-valuable honors were introduced by Bob_Broeg , sports_editor of the Post-Dispatch . 
639	br-a15	26	57	13793	Kieffer , the only junior in the group , was commended for his ability to hit in the clutch , as_well as his all-round excellent play . 
640	br-a15	27	58	13820	Mankowski , the ball-hawking defensive expert , was cited for his performance against Bradley in St._Louis_U. 's nationally televised victory . 
641	br-a15	27	59	13841	Benington said , `` I 've never seen a player have a game as great as Mankowski did against Bradley that day '' . 
642	br-a15	28	60	13865	Benington recalled that he once told Hartweger that he doubted Gordon would ever play much for him because he seemed to be lacking in all of the accepted basketball skills . 
643	br-a15	28	61	13896	After the coach listed all the boy 's faults , Hartweger said , `` Coach before I leave here , you 'll get to like me '' . 
644	br-a15	29	62	13924	Mrs._Benington admired Gordon 's spirit and did what she could to persuade her husband that the boy might help the team . 
645	br-a15	30	63	13946	As Hartweger accepted his silver bowl , he said , `` I want to thank coach 's wife for talking him into letting me play '' . 
646	br-a15	31	64	13973	Bob_Burnes , sports_editor of the Globe-Democrat , presented Bob_Nordmann with his award . 
647	br-a15	31	65	13986	Bevo was congratulated for his efforts to stay in shape so_that he could help the team if his knee healed in_time . 
648	br-a15	31	66	14008	Within a week after the injury , suffered in St._Louis 's victory in the final game of the Kentucky tournament , Nordmann was sitting on the Bill 's bench doing what he could to help Benington . 
649	br-a15	32	67	14045	On the clock given him was the inscription , `` For Outstanding Contribution to Billiken_Basketball , 1960 - 61 '' . 
650	br-a15	33	68	14066	Other lettermen from the team that compiled a 21 - 9 record and finished as runner-up in the National_Invitation_Tournament were : Art_Hambric , Donnell_Reid , Bill_Nordmann , Dave_Harris , Dave_Luechtefeld and George_Latinovich . 
651	br-a15	34	69	14099	`` This team set a precedent that could be valuable in the future '' , Benington pointed_out . 
652	br-a15	34	70	14117	`` By winning against Bradley , Kentucky and Notre_Dame on those teams ' home courts , they showed that the home court advantage can be overcome anywhere and that it doesn 's take a super team to do_it '' . 
653	br-a15	35	71	14157	St._Louis_University found a way to win a baseball_game . 
654	br-a15	35	72	14166	Larry_Scherer last night pitched a no-hit_game , said to be the first in Billiken baseball history , as the Blue_and_White beat Southeast_Missouri_State_College , 5 - 1 , at Crystal_City . 
655	br-a15	36	73	14196	The victory was the first of the season for the Billikens after nine defeats and a tie . 
656	br-a15	36	74	14214	The tie was against Southeast_Missouri last Friday . 
657	br-a15	37	75	14222	Scherer also had a big night at bat with four hits in five trips including a double , Len_Boehmer also was 4 - for - 5 with two doubles and Dave_Ritchie had a home_run and a triple . 
658	br-a15	38	76	14260	St._Louis_U. was to be in action again today with a game scheduled at 4 against Washington_University at Ligget_Field . 
659	br-a15	39	77	14279	The game opened a busy week for Washington . 
660	br-a15	39	78	14288	The Bears are set to play at Harris_Teachers_College at 3:30 tomorrow and have a doubleheader at Quincy , Ill. , Saturday . 
661	br-a15	40	79	14310	If it 's true that contented cows give more milk , why should n't happy ball players produce more base_hits ? 
662	br-a15	41	80	14331	The two top talents of the time , Mickey_Mantle and Willie_Mays , have hit the ball harder and more successfully so_far this early season than at any period in careers which , to be frank about it , never have quite reached expectations . 
663	br-a15	42	81	14375	And that 's meant as a boost , not a knock . 
664	br-a15	43	82	14387	Mays and Mantle , both 10 - year men at 30 , have so much ability that , baseball men agree , they 've never hit the heights . 
665	br-a15	43	83	14416	Their heights , that_is . 
666	br-a15	44	84	14421	Mantle , the bull-necked blond switch-hitter , had one sensational triple-crown_season , 1959 , when he batted .365 and also led the American_League in home_runs , 52 , and RBIs , 130 . 
667	br-a15	45	85	14454	Like the Yankees ' slugger , Mays , the terror of the Giants , has had seasons that would be considered the ultimate by most players , but not by - or for - Willie . 
668	br-a15	45	86	14490	His best years were 1954 when he hit .345 with 41 homers and '55 when he belted 51 home_runs , drove_in 127 and stole 24 bases . 
669	br-a15	46	87	14517	Now , apparently happier under new managers , Mays and Mantle , the perfect players , are behaving as though they 're going_to pass those previous peaks . 
670	br-a15	47	88	14545	Yes , we know , they 're professionals , men paid to play , and they should n't care how they 're handled , just as_long_as their names are spelled correctly on the first and fifteenth of each_month . 
671	br-a15	48	89	14584	The truth is , though , that men react differently to different treatment . 
672	br-a15	48	90	14598	For_that_matter , Stan_Musial is rare , possessing the disposition that enabled him to put_out the same for seven managers , reserving his opinions , but not his effort . 
673	br-a15	49	91	14627	Mantle , it 's apparent , resented Casey_Stengel 's attempts to push and prod him into the perfection the veteran manager saw as a thrilling possibility . 
674	br-a15	49	92	14654	The old_man was almost too possessive . 
675	br-a15	49	93	14661	Stengel inherited DiMaggio , Rizzuto , but he brought_up Mantle from Class C to the majors , from Joplin to New_York . 
676	br-a15	50	94	14683	With the speed and power of the body beautiful he saw before him , Ol_'_Case wanted No. 7 to be not_only the best homerun hitter , but also the best bunter , base-runner and outfielder . 
677	br-a15	50	95	14719	Stengel probably preached too_much in the early days when the kid wanted to pop his bubble_gum and sow_his_oats . 
678	br-a15	51	96	14738	Inheriting a more mature Mantle , who now has seen the sights on and off Broadway , Ralph_Houk quietly bestowed , no pun intended , the mantle of authority on Mickey . 
679	br-a15	51	97	14770	The Major decided that , rather_than be led , the slugger could lead . 
680	br-a15	51	98	14784	And what leadership a proud Mantle has given so_far . 
681	br-a15	52	99	14794	The opinion continues here that with a 162 - game schedule , pitching spread thin through a 10 - team league and a most inviting target in Los_Angeles ' Wrigley_Field_Jr. , Mantle just might break the most glamorous record on the books , Babe_Ruth 's 60 homers of 1927 . 
682	br-a15	53	100	14844	Mays ' day came a day earlier for Willie than for the kids and Commies this year . 
683	br-a15	53	101	14862	Willie 's wonderful walloping Sunday - four home_runs - served merely to emphasize how happy he is to be playing for Alvin_Dark . 
684	br-a15	54	102	14885	Next to Leo_Durocher , Dark taught Mays the most when he was a grass green rookie rushed up_to the Polo_Grounds 10 years ago this month , to help the Giants win a dramatic pennant . 
685	br-b13	1	1	14920	Sizzling temperatures and hot summer pavements are anything but kind to the feet . 
686	br-b13	1	2	14934	That is why it is important to invest in comfortable , airy types of shoes . 
687	br-b13	2	3	14950	There are many soft and light shoe_leathers available . 
688	br-b13	2	4	14959	Many styles have perforations and an almost weightlessness achieved via unlined leathers . 
689	br-b13	2	5	14972	Softness is found in crushed textures . 
690	br-b13	3	6	14979	Styles run the gamut from slender and tapered with elongated toes to a newer squared toe shape . 
691	br-b13	3	7	14997	Heels place emphasis on the long_legged silhouette . 
692	br-b13	3	8	15005	Wine_glass heels are to be found in both high and semi-heights . 
693	br-b13	3	9	15017	Stacked_heels are also popular on dressy or tailored shoes . 
694	br-b13	3	10	15027	Just the barest suggestion of a heel is found on teenage pumps . 
695	br-b13	4	11	15040	While white is the coolest summer shade , there are lots of pastel hues along with tintable fabrics that will blend with any wardrobe color . 
696	br-b13	5	12	15066	In the tintable group are high and little heels , squared and oval throats , and shantung like textures . 
697	br-b13	6	13	15086	Do n't overlook the straws this year . 
698	br-b13	6	14	15094	They come in crisp basket_weaves in natural honey hues , along with lacy open weaves with a lustre finish in natural , white , black and a whole range of colors . 
699	br-b13	6	15	15126	In the casual field straws feature wedge_heels of cork or carved wood in a variety of styles . 
700	br-b13	6	16	15144	For added comfort some of the Italian designed sandals have foam padded cushioning . 
701	br-b13	7	17	15158	The citrus tones popular in clothing are also to be found afoot . 
702	br-b13	7	18	15171	Orange and lemon are considered important as are such pastels as blue and lilac . 
703	br-b13	7	19	15186	In a brighter nautical vein is Ile_de_France blue . 
704	br-b13	7	20	15195	Contrast trim provides other touches of color . 
705	br-b13	7	21	15203	Spectators in white crush textures dip toe and heel in smooth black , navy and taffy tan . 
706	br-b13	8	22	15221	Designed for summer comfort are the shoes illustrated . 
707	br-b13	8	23	15230	At the left is a pair of dressy straw pumps in a light , but crisp texture . 
708	br-b13	8	24	15248	In a lacy open weave shoes have a luster finish , braided collar and bow highlight on the squared throat . 
709	br-b13	8	25	15269	At right is a casual style in a crushed unlined white leather . 
710	br-b13	8	26	15282	Flats have a scalloped throat . 
711	br-b13	9	27	15288	An electric_toothbrush ( Broxodent ) may soon take its place next to the electric_razor in the American bathroom . 
712	br-b13	9	28	15307	The brush moves up_and_down and is small enough to clean every dental surface , including the back of the teeth . 
713	br-b13	9	29	15328	In_addition , the motor has the seal_of_approval of the Underwriters_Laboratories , which means it is safe . 
714	br-b13	10	30	15345	The unit consists_of a small motor that goes_on as_soon_as it is plugged_in . 
715	br-b13	10	31	15358	The speed is controlled by pressing on the two brake buttons located where the index_finger and thumb are placed when holding the motor . 
716	br-b13	10	32	15382	The brushes can be cleaned and sterilized by boiling and are detachable so_that every member of the family can have his own . 
717	br-b13	11	33	15405	Most_of us brush our teeth by_hand . 
718	br-b13	11	34	15412	The same can be said of shaving yet the electric_razor has proved useful to many men . 
719	br-b13	12	35	15429	The electric_toothbrush moves in a vertical direction , the way dentists recommend . 
720	br-b13	12	36	15442	In_addition , it is small enough to get_into crevices , jacket and crown margins , malposed anteriors , and the back_teeth . 
721	br-b13	12	37	15464	The bristles are soft enough to massage the gums and not scratch the enamel . 
722	br-b13	13	38	15479	It is conceivable that Broxodent could do a better job than ordinary brushing , especially in those who do not brush their teeth properly . 
723	br-b13	13	39	15504	Several dentists and patients with special dental problems have experimented with the device . 
